Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR26963876,2023-11-28 03:58:53,2023-11-28 03:53:36,215457,65068014,215457,302,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963876/SRR26963876.lite.1,SRX22657441,IRESSEF_DENV0366,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653235,SAMN38455854,simple,12637,Dengue virus,IRESSEF_DENV0366,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,C7ACF219795054852DE64B97225021AD,D80F9BEFC34F5BE3441D9E1101DB34DB
SRR26963874,2023-11-28 03:58:53,2023-11-28 03:53:38,18032,5445664,18032,302,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963874/SRR26963874.lite.1,SRX22657443,IRESSEF_DENV0372,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653237,SAMN38455855,simple,12637,Dengue virus,IRESSEF_DENV0372,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,7D0F9081D31A0490D152C526362B8D3D,FAAFEC35B34EF589CF09507A13F2F3B5
SRR26963873,2023-11-28 04:41:50,2023-11-28 04:23:57,267637,80826374,267637,302,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963873/SRR26963873.lite.1,SRX22657444,IRESSEF_DENV0374,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653239,SAMN38455856,simple,12637,Dengue virus,IRESSEF_DENV0374,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,D193F7A1D8174D1B95F41B399B32BFA2,D8102B77FCB86090F0BFFDC47B8BD442
SRR26963857,2023-11-28 03:58:54,2023-11-28 03:54:03,339252,102454104,339252,302,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963857/SRR26963857.lite.1,SRX22657460,IRESSEF_DENV0377,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653255,SAMN38455857,simple,12637,Dengue virus,IRESSEF_DENV0377,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,810BA0EA5D2D5892B04521267F0AE06A,E427A2888E321451E528D2D7F1B9DC73
SRR26963856,2023-11-28 03:58:54,2023-11-28 03:53:59,205708,62123816,205708,302,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963856/SRR26963856.lite.1,SRX22657461,IRESSEF_DENV0378,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653256,SAMN38455858,simple,12637,Dengue virus,IRESSEF_DENV0378,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,0F57C723479DCEA231AB192DB00F17ED,CDDA887CB0A86014C6FAB4CC8337D1C8
SRR26963855,2023-11-28 03:58:54,2023-11-28 03:54:06,370228,111808856,370228,302,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963855/SRR26963855.lite.1,SRX22657462,IRESSEF_DENV0380,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653258,SAMN38455859,simple,12637,Dengue virus,IRESSEF_DENV0380,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,22A0403F7D33889F77AC014232CB79E3,58B34FAD4676CF0A8E945F53ECA20BA8
SRR26963854,2023-11-28 03:58:54,2023-11-28 03:53:53,141396,42701592,141396,302,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963854/SRR26963854.lite.1,SRX22657463,IRESSEF_DENV0383,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653257,SAMN38455860,simple,12637,Dengue virus,IRESSEF_DENV0383,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,FF2C56A6F72E16842EE02EED7E0BD913,E1E12F14767DDFB78342528A4EA2B1FB
SRR26963853,2023-11-28 03:58:54,2023-11-28 03:53:48,94259,28466218,94259,302,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963853/SRR26963853.lite.1,SRX22657464,IRESSEF_DENV0388,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653259,SAMN38455861,simple,12637,Dengue virus,IRESSEF_DENV0388,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,8C6D19A940342C3019166A54D79A7AD0,FE4C326A37351BCBA260E620B592D264
SRR26963852,2023-11-28 03:58:54,2023-11-28 03:53:38,64752,19555104,64752,302,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963852/SRR26963852.lite.1,SRX22657465,IRESSEF_DENV0389,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653260,SAMN38455862,simple,12637,Dengue virus,IRESSEF_DENV0389,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,9C21AEB784DF6D60F4CCDFC976AD0D7E,9BE702DE404AA86FCDFD2E52DDD017C9
SRR26963851,2023-11-28 03:58:54,2023-11-28 03:53:57,234795,70908090,234795,302,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963851/SRR26963851.lite.1,SRX22657466,IRESSEF_DENV0395,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653261,SAMN38455863,simple,12637,Dengue virus,IRESSEF_DENV0395,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,C383EEC1C0FDFBF9667E960A421C1E0E,95BC0F09F6549B9262723D3F7B8958B2
SRR26963850,2023-11-28 03:58:54,2023-11-28 03:53:57,188256,56853312,188256,302,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963850/SRR26963850.lite.1,SRX22657467,IRESSEF_DENV0396,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653263,SAMN38455864,simple,12637,Dengue virus,IRESSEF_DENV0396,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,0446C74DF93ED46B6FD1C3D14F555C9E,5AD2087ED20229F8E5015968745FC090
SRR26963848,2023-11-28 03:58:54,2023-11-28 03:53:53,123001,37146302,123001,302,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963848/SRR26963848.lite.1,SRX22657469,IRESSEF_DENV0403,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653264,SAMN38455865,simple,12637,Dengue virus,IRESSEF_DENV0403,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,4E8B4530621F1DE96C394A47B546BC01,E0D5F5411EA2D25E10359D45B71497DC
SRR26963847,2023-11-28 03:58:54,2023-11-28 03:53:46,60721,18337742,60721,302,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963847/SRR26963847.lite.1,SRX22657470,IRESSEF_DENV0406,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653265,SAMN38455866,simple,12637,Dengue virus,IRESSEF_DENV0406,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,3BBCAF9BB7D70F88BB7D63945A56AE08,E32781EC421F9E380E628384A9C7EB4A
SRR26963846,2023-11-28 03:58:54,2023-11-28 03:53:59,259091,78245482,259091,302,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963846/SRR26963846.lite.1,SRX22657471,IRESSEF_DENV0416,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653266,SAMN38455867,simple,12637,Dengue virus,IRESSEF_DENV0416,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,36262D5167DF553315AD79FDD0C88A05,35F9FDCE452E2DEBDCDFA0541A212AFD
SRR26963845,2023-11-28 03:58:54,2023-11-28 03:53:56,191687,57889474,191687,302,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963845/SRR26963845.lite.1,SRX22657472,IRESSEF_DENV0433,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653267,SAMN38455868,simple,12637,Dengue virus,IRESSEF_DENV0433,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,5B7760832A116DBA1C05D9CB4FC3B0DD,8D703982074F499A08BC61DF2E754601
SRR26963844,2023-11-28 03:58:54,2023-11-28 03:53:40,103776,31340352,103776,302,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963844/SRR26963844.lite.1,SRX22657473,IRESSEF_DENV0437,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653275,SAMN38455869,simple,12637,Dengue virus,IRESSEF_DENV0437,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,9857B05B4F08A7A6C3EF5C40B09CF0E4,FE6281DCE08B8FCFF8153264690964DB
SRR26963843,2023-11-28 03:58:54,2023-11-28 03:54:00,308524,93174248,308524,302,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963843/SRR26963843.lite.1,SRX22657474,IRESSEF_DENV0442,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653281,SAMN38455870,simple,12637,Dengue virus,IRESSEF_DENV0442,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,CCB2872A454DA9D9AE3A366B8DEFAFB7,8F70E88520084D03B27FAE1AFD59BB57
SRR26963842,2023-11-28 03:58:54,2023-11-28 03:53:53,163574,49399348,163574,302,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963842/SRR26963842.lite.1,SRX22657475,IRESSEF_DENV0446,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653268,SAMN38455871,simple,12637,Dengue virus,IRESSEF_DENV0446,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,B7339675ED133FDF3A519A037D80CB0B,E97A89AF4BF3EE45C691A55D5D75B106
SRR26963841,2023-11-28 03:58:54,2023-11-28 03:53:54,147238,44465876,147238,302,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963841/SRR26963841.lite.1,SRX22657476,IRESSEF_DENV0456,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653269,SAMN38455872,simple,12637,Dengue virus,IRESSEF_DENV0456,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,EC603D55AFF28E8F5019E77EBAD56F61,2C76C6A9077D329E74A68D955AE38BC2
SRR26963840,2023-11-28 03:58:54,2023-11-28 03:53:39,110766,33451332,110766,302,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963840/SRR26963840.lite.1,SRX22657477,IRESSEF_DENV0464,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653270,SAMN38455873,simple,12637,Dengue virus,IRESSEF_DENV0464,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,1FFC18A6882391B4C47D615ACAD5865B,7C774C9350905E66BC55B3E1B442F186
SRR26963839,2023-11-28 03:58:54,2023-11-28 03:53:45,206447,62346994,206447,302,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963839/SRR26963839.lite.1,SRX22657478,IRESSEF_DENV0469,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653271,SAMN38455874,simple,12637,Dengue virus,IRESSEF_DENV0469,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,928FC5C134D1FB0C27F0F904E8BD23C7,328434B8BD9907B43624C98CEE5F899A
SRR26963837,2023-11-28 03:58:54,2023-11-28 03:52:59,462460,139662920,462460,302,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963837/SRR26963837.lite.1,SRX22657480,IRESSEF_DENV0477,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653273,SAMN38455875,simple,12637,Dengue virus,IRESSEF_DENV0477,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,CB9B5A4393CE9887A67885C2AF4CEBCF,D15CAB9D44E00283984CA464FAE9D48E
SRR26963836,2023-11-28 03:58:54,2023-11-28 03:52:23,380467,114901034,380467,302,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963836/SRR26963836.lite.1,SRX22657481,IRESSEF_DENV0484,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653274,SAMN38455876,simple,12637,Dengue virus,IRESSEF_DENV0484,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,7312DEBC3228362583BF2A4123BB79A4,3CFF9F84DDC2672BB6ECD44039AA5616
SRR26963835,2023-11-28 03:58:54,2023-11-28 03:53:51,113865,34387230,113865,302,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963835/SRR26963835.lite.1,SRX22657482,IRESSEF_DENV0485,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653276,SAMN38455877,simple,12637,Dengue virus,IRESSEF_DENV0485,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,FEE082B67FCAA3B02E2EB44D896C79BD,BFB9B2FF68CCCD46BB452658150AC0BD
SRR26963834,2023-11-28 03:58:54,2023-11-28 03:53:44,33138,10007676,33138,302,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963834/SRR26963834.lite.1,SRX22657483,IRESSEF_DENV0488,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653279,SAMN38455878,simple,12637,Dengue virus,IRESSEF_DENV0488,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,3A1B3E12CBB92A727F5ECCD23685B2BC,0C6F5126022952A19149EFDD71D61FD5
SRR26963809,2023-11-28 03:58:54,2023-11-28 03:53:39,76166,23002132,76166,302,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963809/SRR26963809.lite.1,SRX22657508,IRESSEF_DENV0508,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653302,SAMN38455879,simple,12637,Dengue virus,IRESSEF_DENV0508,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,5CAD0B4B8457B2B8E6D1684EBC7DBD07,782F6EBA1144C1AC2444AA7DF5F444FE
SRR26963808,2023-11-28 03:58:54,2023-11-28 03:53:26,24659,7447018,24659,302,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963808/SRR26963808.lite.1,SRX22657509,IRESSEF_DENV0509,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653304,SAMN38455880,simple,12637,Dengue virus,IRESSEF_DENV0509,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,CA47C4C1C73A8E0663A0BD3AD8B8CA5E,A9BCC22459A583159A86B0DEF33372A9
SRR26963807,2023-11-28 03:58:54,2023-11-28 03:53:54,173891,52515082,173891,302,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963807/SRR26963807.lite.1,SRX22657510,IRESSEF_DENV0512,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653307,SAMN38455881,simple,12637,Dengue virus,IRESSEF_DENV0512,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,F894119EC2EB04ABA60D788EB243349A,20A39B3425150A04ADD8D696DB330EAB
SRR26963806,2023-11-28 03:58:54,2023-11-28 03:52:39,729578,220332556,729578,302,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963806/SRR26963806.lite.1,SRX22657511,IRESSEF_DENV0520,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653305,SAMN38455882,simple,12637,Dengue virus,IRESSEF_DENV0520,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,ADD758E0749D45276120AD2D4A2575E6,6C029D08B97BA97223FE267F838CFF9C
SRR26963805,2023-11-28 03:58:54,2023-11-28 03:53:49,311600,94103200,311600,302,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963805/SRR26963805.lite.1,SRX22657512,IRESSEF_DENV0525,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653306,SAMN38455883,simple,12637,Dengue virus,IRESSEF_DENV0525,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,88FEDB2BA35C7DC6BE857F45F2A62BEC,F2458DF3FBF4001C0A5C640F7B854A41
SRR26963804,2023-11-28 03:58:54,2023-11-28 03:53:51,451557,136370214,451557,302,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963804/SRR26963804.lite.1,SRX22657513,IRESSEF_DENV0529,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653308,SAMN38455884,simple,12637,Dengue virus,IRESSEF_DENV0529,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,06265C6BAD30F50556CD930C282A689E,491CF586EF1D8BA82BB655DEAAB9047F
SRR26963802,2023-11-28 03:58:54,2023-11-28 03:53:35,307406,92836612,307406,302,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963802/SRR26963802.lite.1,SRX22657515,IRESSEF_DENV0535,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653310,SAMN38455885,simple,12637,Dengue virus,IRESSEF_DENV0535,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,3A4DFE457E481170C038CE07C5117FD1,CDFE6FC43CC0EBC8FB34FB464E3FB823
SRR26963801,2023-11-28 03:58:54,2023-11-28 03:53:44,438166,132326132,438166,302,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963801/SRR26963801.lite.1,SRX22657516,IRESSEF_DENV0538,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653312,SAMN38455886,simple,12637,Dengue virus,IRESSEF_DENV0538,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,90407AA15D69A108A7E8280D48A5CA50,CDF9E1ECBB84B347DF969623369F7775
SRR26963800,2023-11-28 03:58:54,2023-11-28 03:53:40,61909,18696518,61909,302,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963800/SRR26963800.lite.1,SRX22657517,IRESSEF_DENV0541,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653311,SAMN38455887,simple,12637,Dengue virus,IRESSEF_DENV0541,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,4DCE55127FEBE50EA22330CC573299F7,17655F3865603032F0191569E7BDAC66
SRR26963799,2023-11-28 03:58:54,2023-11-28 03:53:38,373828,112896056,373828,302,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963799/SRR26963799.lite.1,SRX22657518,IRESSEF_DENV0546,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653313,SAMN38455888,simple,12637,Dengue virus,IRESSEF_DENV0546,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,F4772B9C866008083527E4169877E3E9,685169A7BB59E3A4A3659F6888F697A6
SRR26963798,2023-11-28 03:58:54,2023-11-28 03:53:43,156999,47413698,156999,302,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963798/SRR26963798.lite.1,SRX22657519,IRESSEF_DENV0551,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653314,SAMN38455889,simple,12637,Dengue virus,IRESSEF_DENV0551,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,D0B6EA27089EE46AAD48DCEB723E66C8,8485E08F30BA017BF11BB4D2813A0F3B
SRR26963797,2023-11-28 03:58:54,2023-11-28 03:53:55,272636,82336072,272636,302,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR026/26963/SRR26963797/SRR26963797.lite.1,SRX22657520,IRESSEF_DENV0555,AMPLICON,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP474537,PRJNA1045842,,1045842,SRS19653316,SAMN38455890,simple,12637,Dengue virus,IRESSEF_DENV0555,,,,,,,no,,,,,KWAZULU-NATAL RESEARCH INNOVATION AND SEQUENCING PLATFORM-UKZN,SRA1758730,,public,6DFF12820898F84ACB2D7E75EA6A893A,458D26C91B481BDDF568948D34D2D46B
